id,category,issue,polarity,source,language,text,reference,group_id
06125,extraneous,classroom tension,neg,synthetic,tagalog,Mas magiging maayos ang aking pagganap kung hindi gaanong nakapagbibigay ng tensiyon ang kapaligiran ng silid-aralan.,,4026
06126,extraneous,classroom tension,neg,synthetic,taglish,Kinakabahan ako kapag biglang pinapa-explain yung code ko sa harap ng class.,,4027
06127,extraneous,classroom tension,neg,synthetic,taglish,Medyo pressured ako tuwing may live coding activity kasi baka magkamali ako.,,4028
06128,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako agad nagsasalita during discussions dahil natatakot akong mali yung sagot ko.,,4029
06129,extraneous,classroom tension,neg,synthetic,taglish,Every recitation makes me feel nervous kahit nakapag-review naman ako.,,4030
06130,extraneous,classroom tension,neg,synthetic,taglish,Nahihiya akong magtanong kasi baka isipin ng iba basic lang yung concern ko.,,4031
06131,extraneous,classroom tension,neg,synthetic,taglish,"Kapag random yung pagtawag ng instructor, nawawala agad yung confidence ko.",,4032
06132,extraneous,classroom tension,neg,synthetic,taglish,Naiilang akong mag-present ng project lalo na kapag maraming nanonood.,,4033
06133,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing laboratory demonstration, parang mas lalo akong kinakabahan kaysa makapag-focus.",,4034
06134,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako komportable mag-share ng solution kapag alam kong iko-compare sa iba.,,4035
06135,extraneous,classroom tension,neg,synthetic,taglish,Feeling ko napepressure ako kapag mabilis sumagot yung classmates ko.,,4036
06136,extraneous,classroom tension,neg,synthetic,taglish,"Sa Programming class, nagiging blanko utak ko kapag ako na yung tatawagin.",,4037
06137,extraneous,classroom tension,neg,synthetic,taglish,"Kahit alam ko yung answer, kinakabahan pa rin akong magsalita.",,4038
06138,extraneous,classroom tension,neg,synthetic,taglish,Nahihirapan akong mag-isip kapag ramdam kong lahat nakatingin sa akin.,,4039
06139,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may coding demo, mas iniisip ko yung baka magkamali kaysa sa solution.",,4040
06140,extraneous,classroom tension,neg,synthetic,taglish,Minsan gusto kong sumagot pero inuunahan ako ng kaba.,,4041
06141,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako relaxed kapag may graded recitation.,,4042
06142,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may oral explanation ng algorithm, nagiging tense ako.",,4043
06143,extraneous,classroom tension,neg,synthetic,taglish,Nai-intimidate ako kapag sobrang bilis ng progress ng ibang students.,,4044
06144,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing may practical exam, parang mas nangingibabaw yung pressure kaysa focus.",,4045
06145,extraneous,classroom tension,neg,synthetic,taglish,Hirap akong maging confident kapag kailangan mag-solve habang nanonood yung class.,,4046
06146,extraneous,classroom tension,neg,synthetic,taglish,"Sa Data Structures, kinakabahan akong i-explain yung algorithm sa board.",,4047
06147,extraneous,classroom tension,neg,synthetic,taglish,Every presentation makes me overthink kung may mapapansin bang mali.,,4048
06148,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako mapakali kapag hinihintay kong matawag yung pangalan ko.,,4049
06149,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may code review, kinakabahan akong marinig yung comments.",,4050
06150,extraneous,classroom tension,neg,synthetic,taglish,Medyo overwhelming yung atmosphere kapag sabay-sabay kaming tine-test.,,4051
06151,extraneous,classroom tension,neg,synthetic,taglish,Nahihiya akong mag-volunteer kahit alam ko naman yung topic.,,4052
06152,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing may surprise activity, tumataas agad yung anxiety ko.",,4053
06153,extraneous,classroom tension,neg,synthetic,taglish,Mas nagfo-focus ako sa kaba kaysa sa lesson kapag may recitation.,,4054
06154,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako komportable kapag pinapasagot agad without preparation.,,4055
06155,extraneous,classroom tension,neg,synthetic,taglish,"Kapag maraming follow-up questions, lalo akong kinakabahan.",,4056
06156,extraneous,classroom tension,neg,synthetic,taglish,"Sa OOP class, pressured akong ipaliwanag yung class design ko.",,4057
06157,extraneous,classroom tension,neg,synthetic,taglish,Naiilang akong mag-defend ng output kahit pinaghandaan ko naman.,,4058
06158,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may debugging activity sa harap ng instructor, sobrang tense ko.",,4059
06159,extraneous,classroom tension,neg,synthetic,taglish,Hindi ko maipakita yung full potential ko dahil sa sobrang kaba.,,4060
06160,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing presentation day, halos buong araw akong kinakabahan.",,4061
06161,extraneous,classroom tension,neg,synthetic,taglish,Medyo intimidating yung classroom environment kaya hesitant akong magsalita.,,4062
06162,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may peer evaluation, napepressure akong baka ma-judge yung performance ko.",,4063
06163,extraneous,classroom tension,neg,synthetic,taglish,Hirap akong mag-concentrate kapag sobrang tahimik habang nagsasagot ako.,,4064
06164,extraneous,classroom tension,neg,synthetic,taglish,"Kahit simpleng tanong lang, parang lumalaki yung pressure kapag nasa harap ako.",,4065
06165,extraneous,classroom tension,neg,synthetic,taglish,Mas lalo akong kinakabahan kapag hindi agad lumalabas yung tamang explanation.,,4066
06166,extraneous,classroom tension,neg,synthetic,taglish,"Sa Game Programming, nai-stress akong i-demo yung game habang nanonood lahat.",,4067
06167,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako komportable kapag kailangan mag-live troubleshoot ng project.,,4068
06168,extraneous,classroom tension,neg,synthetic,taglish,"Kapag capstone consultation, kinakabahan akong baka maraming mali ang makita.",,4069
06169,extraneous,classroom tension,neg,synthetic,taglish,Medyo natatakot akong magkamali habang nagpe-present ng system.,,4070
06170,extraneous,classroom tension,neg,synthetic,taglish,Nahihirapan akong magsalita nang maayos kapag ramdam kong may pressure.,,4071
06171,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing may instructor na lumalapit habang nagco-code ako, lalo akong naiilang.",,4072
06172,extraneous,classroom tension,neg,synthetic,taglish,"Kapag sabay-sabay chine-check yung outputs, tumataas yung kaba ko.",,4073
06173,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako agad makapag-isip kapag nararamdaman kong minamadali ako.,,4074
06174,extraneous,classroom tension,neg,synthetic,taglish,Minsan nawawala yung confidence ko dahil sa tense na atmosphere ng classroom.,,4075
06175,extraneous,classroom tension,neg,synthetic,taglish,Mas magiging komportable sana akong matuto kung hindi ganito ka-pressure yung classroom environment.,,4076
06176,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako makapag-focus kapag alam kong anytime pwede akong tawagin.,,4077
06177,extraneous,classroom tension,neg,synthetic,taglish,Mabilis akong kabahan kapag kailangan kong mag-explain in front of everyone.,,4078
06178,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing may coding challenge, parang mas nangingibabaw yung pressure kaysa excitement.",,4079
06179,extraneous,classroom tension,neg,synthetic,taglish,Medyo uneasy ako kapag instructor mismo yung nanonood habang gumagawa ako.,,4080
06180,extraneous,classroom tension,neg,synthetic,taglish,Hindi ko ma-enjoy yung activity dahil iniisip ko agad baka magkamali ako.,,4081
06181,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may oral defense, parang nawawala lahat ng na-review ko.",,4082
06182,extraneous,classroom tension,neg,synthetic,taglish,Naiilang akong magbigay ng opinion kapag seryoso yung atmosphere ng class.,,4083
06183,extraneous,classroom tension,neg,synthetic,taglish,"Kahit handa ako, bumababa yung confidence ko kapag nasa harap na ako.",,4084
06184,extraneous,classroom tension,neg,synthetic,taglish,Yung silence ng classroom minsan mas lalo lang nagpapakaba sa akin.,,4085
06185,extraneous,classroom tension,neg,synthetic,taglish,Ayokong ma-spotlight kaya madalas tahimik lang ako.,,4086
06186,extraneous,classroom tension,neg,synthetic,taglish,"Sa Software Engineering, kinakabahan akong i-present yung proposed solution namin.",,4087
06187,extraneous,classroom tension,neg,synthetic,taglish,"During code walkthrough, pakiramdam ko bawat maliit na mistake mapapansin agad.",,4088
06188,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may instructor na nagtatanong ng sunod-sunod, lalo akong nagpa-panic.",,4089
06189,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako relaxed habang hinihintay yung turn ko sa presentation.,,4090
06190,extraneous,classroom tension,neg,synthetic,taglish,Minsan nanginginig pa ako habang ine-explain yung project output.,,4091
06191,extraneous,classroom tension,neg,synthetic,taglish,Yung pressure ng graded demonstration minsan nakakaapekto sa performance ko.,,4092
06192,extraneous,classroom tension,neg,synthetic,taglish,I find it hard magsalita nang straight tuwing kinakabahan ako.,,4093
06193,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may practical assessment, parang hindi ko ma-recall yung mga napag-aralan ko.",,4094
06194,extraneous,classroom tension,neg,synthetic,taglish,Mas iniisip ko yung magiging reaction ng class kaysa sa task mismo.,,4095
06195,extraneous,classroom tension,neg,synthetic,taglish,Hirap akong mag-isip kapag alam kong lahat nakatingin sa screen ko.,,4096
06196,extraneous,classroom tension,neg,synthetic,taglish,"Sa Information Management, kinakabahan akong i-demo yung database project.",,4097
06197,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may SQL demonstration, natatakot akong magkamali sa queries.",,4098
06198,extraneous,classroom tension,neg,synthetic,taglish,Nai-stress ako kapag kailangan kong mag-debug habang naghihintay yung instructor.,,4099
06199,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako komportable kapag kailangan kong gumawa ng solution under time pressure.,,4100
06200,extraneous,classroom tension,neg,synthetic,taglish,Minsan nag-ooverthink ako bago pa magsimula yung activity.,,4101
06201,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may evaluation, parang tumataas agad yung anxiety level ko.",,4102
06202,extraneous,classroom tension,neg,synthetic,taglish,Nahihiya akong magsalita kapag hindi ako sigurado sa explanation ko.,,4103
06203,extraneous,classroom tension,neg,synthetic,taglish,Mas nagiging tense ako kapag tahimik lahat habang ako yung nagsasalita.,,4104
06204,extraneous,classroom tension,neg,synthetic,taglish,"Kahit simpleng task, nagiging mahirap kapag pressured yung environment.",,4105
06205,extraneous,classroom tension,neg,synthetic,taglish,Hirap akong ipakita yung actual skills ko kapag sobrang kabado ako.,,4106
06206,extraneous,classroom tension,neg,synthetic,taglish,"Sa Networking lab, kinakabahan akong i-configure yung devices habang ino-observe.",,4107
06207,extraneous,classroom tension,neg,synthetic,taglish,"Kapag live troubleshooting, natatakot akong mali yung susunod kong gagawin.",,4108
06208,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako agad makapag-decide kapag may oras na hinahabol.,,4109
06209,extraneous,classroom tension,neg,synthetic,taglish,Yung practical exams laging nagbibigay sa akin ng extra pressure.,,4110
06210,extraneous,classroom tension,neg,synthetic,taglish,Naiilang akong magtanong dahil baka mapahiya ako.,,4111
06211,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may unexpected follow-up question, nawawala agad yung composure ko.",,4112
06212,extraneous,classroom tension,neg,synthetic,taglish,Mas nagiging mahirap yung recitation kapag tense yung classroom.,,4113
06213,extraneous,classroom tension,neg,synthetic,taglish,Hindi ko ma-control yung kaba kapag presentation na yung usapan.,,4114
06214,extraneous,classroom tension,neg,synthetic,taglish,"Kapag pinapakita ko na yung output ko, pakiramdam ko may mali agad.",,4115
06215,extraneous,classroom tension,neg,synthetic,taglish,Minsan hindi ko ma-explain properly yung alam ko because of being nervous.,,4116
06216,extraneous,classroom tension,neg,synthetic,taglish,"Sa Computer Organization and Assembly Language, pressured akong i-explain yung program flow.",,4117
06217,extraneous,classroom tension,neg,synthetic,taglish,"Kapag may assembly coding activity, kinakabahan akong magkamali sa instructions.",,4118
06218,extraneous,classroom tension,neg,synthetic,taglish,Hindi ako mapalagay habang hinihintay yung feedback pagkatapos ng demonstration.,,4119
06219,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing graded activity, parang mas mabigat yung pressure kaysa sa challenge.",,4120
06220,extraneous,classroom tension,neg,synthetic,taglish,Medyo natatakot akong mag-volunteer kahit alam kong kaya ko naman.,,4121
06221,extraneous,classroom tension,neg,synthetic,taglish,"Kapag maraming nanonood, mas lalo akong nawawala sa concentration.",,4122
06222,extraneous,classroom tension,neg,synthetic,taglish,Hirap akong mag-perform nang maayos kapag ramdam kong mataas yung expectations.,,4123
06223,extraneous,classroom tension,neg,synthetic,taglish,Minsan gusto kong umatras sa presentation dahil sa sobrang kaba.,,4124
06224,extraneous,classroom tension,neg,synthetic,taglish,Pakiramdam ko mas magiging maayos yung performance ko kung hindi ganito ka-tense yung classroom.,,4125
06225,extraneous,classroom tension,neg,synthetic,taglish,Mas magiging confident sana akong sumali sa activities kung mas relaxed yung learning environment.,,4126
06226,extraneous,classroom tension,neg,synthetic,taglish,"Habang hinihintay kong matawag, hindi ako mapakali kahit tapos na akong mag-review.",,4127
06227,extraneous,classroom tension,neg,synthetic,taglish,"Tuwing may panel na nakikinig sa presentation, mas lalo akong kinakabahan magsalita.",,4128
06228,extraneous,classroom tension,neg,synthetic,taglish,Hindi ko ma-control yung kaba kapag kailangan kong sumagot without enough preparation time.,,4129
